length,width,height,image_url,path
15.74803149606299,9.842519685039369,9.842519685039369,https://m.media-amazon.com/images/I/81U50sy9afS.AC.jpg,images\image_02379.jpg
8.0,4.5,3.0,https://m.media-amazon.com/images/I/81W9-rLbPzL.AC.jpg,images\image_02380.jpg
10.0,4.5,4.0,https://m.media-amazon.com/images/I/91bODIHWMsL.AC.jpg,images\image_02381.jpg
5.511811023622046,6.889763779527558,5.118110236220472,https://m.media-amazon.com/images/I/41lEEIJpjOL.AC.jpg,images\image_02382.jpg
4.330708661417322,6.299212598425196,1.9685039370078736,https://m.media-amazon.com/images/I/41O2RBTgNnL.AC.jpg,images\image_02383.jpg
1.9,1.9,1.8,https://m.media-amazon.com/images/I/512tmVXPrrL.AC.jpg,images\image_02384.jpg
4.0,9.0,10.6,https://m.media-amazon.com/images/I/516GXpI4QgL.AC.jpg,images\image_02386.jpg
6.692913385826771,9.05511811023622,3.543307086614173,https://m.media-amazon.com/images/I/518dSeVUEwL.AC.jpg,images\image_02387.jpg
2.9527559055118107,2.9527559055118107,1.9685039370078736,https://m.media-amazon.com/images/I/518FB1VkO4L.AC.jpg,images\image_02388.jpg
3.937007874015748,3.937007874015748,3.937007874015748,https://m.media-amazon.com/images/I/51cTCBpFAXL.AC.jpg,images\image_02390.jpg
8.26771653543307,11.811023622047244,2.0866141732283463,https://m.media-amazon.com/images/I/51dPZEKubCL.AC.jpg,images\image_02391.jpg
5.5,8.26,1.7,https://m.media-amazon.com/images/I/51eXtXDJGUS.AC.jpg,images\image_02392.jpg
3.94,3.94,1.97,https://m.media-amazon.com/images/I/51i462Qa+GS.AC.jpg,images\image_02393.jpg
7.0,12.75,2.75,https://m.media-amazon.com/images/I/51jWNjMWpOL.AC.jpg,images\image_02394.jpg
7.0,12.75,2.75,https://m.media-amazon.com/images/I/51KBmLvcIQL.AC.jpg,images\image_02395.jpg
4.52755905511811,6.496062992125983,2.165354330708661,https://m.media-amazon.com/images/I/51maGrwFgCL.AC.jpg,images\image_02396.jpg
3.0,3.0,2.0,https://m.media-amazon.com/images/I/51p06RjZXnL.AC.jpg,images\image_02397.jpg
2.75,15.0,6.25,https://m.media-amazon.com/images/I/51RWff3U9uL.AC.jpg,images\image_02398.jpg
5.905511811023621,7.874015748031495,1.7716535433070866,https://m.media-amazon.com/images/I/51uCefPFkjL.AC.jpg,images\image_02399.jpg
13.98,16.15,63.39,https://m.media-amazon.com/images/I/51UUvUq1mWL.AC.jpg,images\image_02401.jpg
7.48031496062992,11.811023622047244,9.842519685039369,https://m.media-amazon.com/images/I/51Y8mNadNkL.AC.jpg,images\image_02402.jpg
2.95,2.95,1.69,https://m.media-amazon.com/images/I/51Yq54jREtL.AC.jpg,images\image_02403.jpg
6.692913385826771,9.05511811023622,3.543307086614173,https://m.media-amazon.com/images/I/51Z1Py8EyQS.AC.jpg,images\image_02404.jpg
7.48031496062992,11.811023622047244,9.842519685039369,https://m.media-amazon.com/images/I/61+aPZU9UJL.AC.jpg,images\image_02405.jpg
5.118110236220472,6.692913385826771,3.543307086614173,https://m.media-amazon.com/images/I/611lIP1VeXL.AC.jpg,images\image_02406.jpg
2.755905511811023,11.811023622047244,12.00787401574803,https://m.media-amazon.com/images/I/612BwgYplRL.AC.jpg,images\image_02407.jpg
1.5,2.36,1.97,https://m.media-amazon.com/images/I/614pzzublmL.AC.jpg,images\image_02409.jpg
4.3,6.3,2.0,https://m.media-amazon.com/images/I/6154vckv87L.AC.jpg,images\image_02411.jpg
5.5,10.2,15.7,https://m.media-amazon.com/images/I/619aIe2da7S.AC.jpg,images\image_02412.jpg
3.0,15.0,3.74,https://m.media-amazon.com/images/I/61A-ZqE+O9L.AC.jpg,images\image_02413.jpg
2.3622047244094486,10.31496062992126,10.62992125984252,https://m.media-amazon.com/images/I/61AJm7zelsL.AC.jpg,images\image_02414.jpg
5.5,9.25,4.33,https://m.media-amazon.com/images/I/61b7Ene9UeS.AC.jpg,images\image_02415.jpg
7.9,11.8,3.1,https://m.media-amazon.com/images/I/61BQvDeuuGL.AC.jpg,images\image_02416.jpg
3.9,7.9,11.1,https://m.media-amazon.com/images/I/61dhuNJRfTL.AC.jpg,images\image_02417.jpg
1.5,2.36,1.97,https://m.media-amazon.com/images/I/61DQvt9v0LL.AC.jpg,images\image_02418.jpg
3.937007874015748,3.937007874015748,3.937007874015748,https://m.media-amazon.com/images/I/61eR7W229DL.AC.jpg,images\image_02419.jpg
15.0,18.5,62.25,https://m.media-amazon.com/images/I/61fnCQM7p7L.AC.jpg,images\image_02420.jpg
7.283464566929133,10.039370078740156,6.889763779527558,https://m.media-amazon.com/images/I/61hw+JIgNzL.AC.jpg,images\image_02421.jpg
5.511811023622046,8.464566929133857,3.937007874015748,https://m.media-amazon.com/images/I/61I+A1XYRwL.AC.jpg,images\image_02422.jpg
15.0,15.0,63.5,https://m.media-amazon.com/images/I/61i+mZOdZgL.AC.jpg,images\image_02423.jpg
2.0,15.0,8.5,https://m.media-amazon.com/images/I/61JDp3nDB3L.AC.jpg,images\image_02424.jpg
3.8,14.6,42.5,https://m.media-amazon.com/images/I/61jmLf924RL.AC.jpg,images\image_02425.jpg
6.102362204724409,8.858267716535432,6.692913385826771,https://m.media-amazon.com/images/I/61jvB6PUZTL.AC.jpg,images\image_02426.jpg
7.6,13.4,6.0,https://m.media-amazon.com/images/I/61JxwVvPMBS.AC.jpg,images\image_02429.jpg
4.3,6.3,2.0,https://m.media-amazon.com/images/I/61l3W+weBwL.AC.jpg,images\image_02431.jpg
4.45,6.42,1.85,https://m.media-amazon.com/images/I/61m4fMBuz4S.AC.jpg,images\image_02432.jpg
3.93,3.93,1.96,https://m.media-amazon.com/images/I/61Mp0QaSn3L.AC.jpg,images\image_02434.jpg
14.4,16.32,59.4,https://m.media-amazon.com/images/I/61MsJoniMSL.AC.jpg,images\image_02435.jpg
4.0,9.0,10.6,https://m.media-amazon.com/images/I/61Nj9tqSV+L.AC.jpg,images\image_02436.jpg
6.5,6.75,4.75,https://m.media-amazon.com/images/I/61oV0D7y6yS.AC.jpg,images\image_02437.jpg
5.9,5.9,11.81,https://m.media-amazon.com/images/I/61p1FdhgBRL.AC.jpg,images\image_02438.jpg
4.0,6.0,2.0,https://m.media-amazon.com/images/I/61pJrr9f-4S.AC.jpg,images\image_02439.jpg
15.0,15.0,63.0,https://m.media-amazon.com/images/I/61qpaudoIoL.AC.jpg,images\image_02440.jpg
4.0,9.0,19.0,https://m.media-amazon.com/images/I/61qSL76ErYL.AC.jpg,images\image_02441.jpg
5.511811023622046,8.464566929133857,3.937007874015748,https://m.media-amazon.com/images/I/61R24srQ4NL.AC.jpg,images\image_02443.jpg
4.4,12.0,3.1,https://m.media-amazon.com/images/I/61ROnEDMqQL.AC.jpg,images\image_02444.jpg
4.68503937007874,4.68503937007874,3.937007874015748,https://m.media-amazon.com/images/I/61rYp0s-XPS.AC.jpg,images\image_02445.jpg
4.0,14.0,47.5,https://m.media-amazon.com/images/I/61sllyVQUYL.AC.jpg,images\image_02446.jpg
5.31,9.45,7.68,https://m.media-amazon.com/images/I/61t8xG--CeL.AC.jpg,images\image_02447.jpg
7.48031496062992,11.811023622047244,9.842519685039369,https://m.media-amazon.com/images/I/61WbK7bRD6L.AC.jpg,images\image_02453.jpg
6.3,9.06,6.69,https://m.media-amazon.com/images/I/61Wzc0-9p9S.AC.jpg,images\image_02454.jpg
4.3,6.3,2.0,https://m.media-amazon.com/images/I/61XpFydz1BL.AC.jpg,images\image_02455.jpg
5.905511811023621,7.874015748031495,1.9685039370078736,https://m.media-amazon.com/images/I/61Y7KT2Ga2L.AC.jpg,images\image_02456.jpg
8.5,15.0,2.0,https://m.media-amazon.com/images/I/710rOj3UU+L.AC.jpg,images\image_02459.jpg
3.937007874015748,14.566929133858268,42.51968503937008,https://m.media-amazon.com/images/I/712uTtbZeCS.AC.jpg,images\image_02460.jpg
60.23,14.57,3.82,https://m.media-amazon.com/images/I/7146loIAxtS.AC.jpg,images\image_02461.jpg
7.086614173228346,8.661417322834644,7.086614173228346,https://m.media-amazon.com/images/I/715JoveOF4L.AC.jpg,images\image_02462.jpg
14.37,16.14,60.23,https://m.media-amazon.com/images/I/717BaC7avaS.AC.jpg,images\image_02463.jpg
8.0,9.1,5.3,https://m.media-amazon.com/images/I/717dOVx0M0L.AC.jpg,images\image_02464.jpg
2.0,15.0,8.5,https://m.media-amazon.com/images/I/71D8Eg31R9L.AC.jpg,images\image_02465.jpg
10.3,9.6,4.9,https://m.media-amazon.com/images/I/71eBFtTKRrL.AC.jpg,images\image_02466.jpg
5.0,7.0,3.0,https://m.media-amazon.com/images/I/71F0phsK4cL.AC.jpg,images\image_02468.jpg
13.779527559055117,18.11023622047244,8.661417322834644,https://m.media-amazon.com/images/I/71f219tn7AL.AC.jpg,images\image_02469.jpg
10.2,10.2,3.2,https://m.media-amazon.com/images/I/71fChkva3UL.AC.jpg,images\image_02470.jpg
3.937007874015748,14.566929133858268,42.51968503937008,https://m.media-amazon.com/images/I/71FeB-pxJrS.AC.jpg,images\image_02471.jpg
5.3,8.0,4.7,https://m.media-amazon.com/images/I/71G1kP-qcmL.AC.jpg,images\image_02473.jpg
10.2,10.2,3.2,https://m.media-amazon.com/images/I/71ggnB788cL.AC.jpg,images\image_02474.jpg
5.118110236220472,6.692913385826771,3.937007874015748,https://m.media-amazon.com/images/I/71GQ9IVnjVL.AC.jpg,images\image_02475.jpg
3.54,3.98,4.33,https://m.media-amazon.com/images/I/71h01N3k0ML.AC.jpg,images\image_02476.jpg
6.1,9.8,1.9,https://m.media-amazon.com/images/I/71HmUthk-7L.AC.jpg,images\image_02477.jpg
6.692913385826771,9.05511811023622,3.4251968503937,https://m.media-amazon.com/images/I/71IevpCKEqL.AC.jpg,images\image_02478.jpg
6.75,9.1,3.37,https://m.media-amazon.com/images/I/71iwZc87X+L.AC.jpg,images\image_02479.jpg
6.1,9.8,1.9,https://m.media-amazon.com/images/I/71KHLD2TfiL.AC.jpg,images\image_02480.jpg
62.0,18.5,13.0,https://m.media-amazon.com/images/I/71kUT3jjp8L.AC.jpg,images\image_02481.jpg
3.31,10.39,10.39,https://m.media-amazon.com/images/I/71l97RQvZ2L.AC.jpg,images\image_02482.jpg
5.3,6.9,4.7,https://m.media-amazon.com/images/I/71LEjBvQQaL.AC.jpg,images\image_02483.jpg
3.93,3.93,1.96,https://m.media-amazon.com/images/I/71lGFbU1RDL.AC.jpg,images\image_02484.jpg
5.905511811023621,7.48031496062992,5.8267716535433065,https://m.media-amazon.com/images/I/71lov0MSflL.AC.jpg,images\image_02485.jpg
31.102362204724407,16.53543307086614,31.102362204724407,https://m.media-amazon.com/images/I/71mjjRkHQCL.AC.jpg,images\image_02487.jpg
23.9,10.1,5.0,https://m.media-amazon.com/images/I/71N0dnbSUoL.AC.jpg,images\image_02488.jpg
5.5,22.75,6.5,https://m.media-amazon.com/images/I/71o027UM2RL.AC.jpg,images\image_02489.jpg
5.5,9.25,6.5,https://m.media-amazon.com/images/I/71pUaG43fQL.AC.jpg,images\image_02490.jpg
6.2,9.7,4.2,https://m.media-amazon.com/images/I/71rpp7cvTcL.AC.jpg,images\image_02491.jpg
5.9,7.87,1.77,https://m.media-amazon.com/images/I/71S1Ud1mIkL.AC.jpg,images\image_02492.jpg
6.1,9.8,1.9,https://m.media-amazon.com/images/I/71Sho9rqCVL.AC.jpg,images\image_02494.jpg
4.0,14.0,47.5,https://m.media-amazon.com/images/I/71sUVvW6J7L.AC.jpg,images\image_02495.jpg
10.4,10.4,3.5,https://m.media-amazon.com/images/I/71tLDDWVoBL.AC.jpg,images\image_02496.jpg
4.921259842519684,6.889763779527558,3.937007874015748,https://m.media-amazon.com/images/I/71UtgHsHofL.AC.jpg,images\image_02498.jpg
21.6,21.6,61.0,https://m.media-amazon.com/images/I/71Uw5-PiyAL.AC.jpg,images\image_02499.jpg
8.070866141732283,11.417322834645669,15.944881889763778,https://m.media-amazon.com/images/I/71vy4DPm9SS.AC.jpg,images\image_02502.jpg
10.4,10.4,3.5,https://m.media-amazon.com/images/I/71wBfzvSrrL.AC.jpg,images\image_02503.jpg
7.99,11.92,3.14,https://m.media-amazon.com/images/I/71xFXAz-DZL.AC.jpg,images\image_02504.jpg
5.11,5.11,3.54,https://m.media-amazon.com/images/I/71xNZFdbJzL.AC.jpg,images\image_02505.jpg
4.133858267716535,4.133858267716535,2.165354330708661,https://m.media-amazon.com/images/I/71YnhtON-0L.AC.jpg,images\image_02506.jpg
6.1,9.8,1.9,https://m.media-amazon.com/images/I/71ypoh81ySL.AC.jpg,images\image_02507.jpg
6.5,9.25,5.5,https://m.media-amazon.com/images/I/81fncvZ2CXL.AC.jpg,images\image_02509.jpg
9.37,16.57,3.14,https://m.media-amazon.com/images/I/81g7BQ-W1tL.AC.jpg,images\image_02510.jpg
5.5,9.25,6.5,https://m.media-amazon.com/images/I/81rIdE1lZ6L.AC.jpg,images\image_02511.jpg
14.2,16.3,60.23,https://m.media-amazon.com/images/I/81Sx6e63jCL.AC.jpg,images\image_02512.jpg
7.874015748031495,11.811023622047244,5.118110236220472,https://m.media-amazon.com/images/I/81ZHY5m0L4L.AC.jpg,images\image_02514.jpg
3.149606299212598,3.149606299212598,3.937007874015748,https://m.media-amazon.com/images/I/41CAzkA0khL.AC.jpg,images\image_02516.jpg
2.6,5.7,7.9,https://m.media-amazon.com/images/I/41a9q06pVzL.AC.jpg,images\image_02517.jpg
2.0,2.0,3.9,https://m.media-amazon.com/images/I/41JYC0QWVXL.AC.jpg,images\image_02519.jpg
2.0,2.0,5.0,https://m.media-amazon.com/images/I/31epD2nWU3L.AC.jpg,images\image_02520.jpg
3.78,3.78,1.57,https://m.media-amazon.com/images/I/51xAWyezeQL.AC.jpg,images\image_02521.jpg
2.63,2.63,5.0,https://m.media-amazon.com/images/I/41V9rCIhAqL.AC.jpg,images\image_02522.jpg
3.0,3.0,6.0,https://m.media-amazon.com/images/I/31iRF5ASaPL.AC.jpg,images\image_02524.jpg
3.15,3.15,6.0,https://m.media-amazon.com/images/I/41aD+3U72SL.AC.jpg,images\image_02525.jpg
3.8,3.8,5.25,https://m.media-amazon.com/images/I/31iCXQ5YjmL.AC.jpg,images\image_02526.jpg
3.94,3.94,5.31,https://m.media-amazon.com/images/I/31YHUCfjaZL.AC.jpg,images\image_02527.jpg
5.24,5.24,3.9,https://m.media-amazon.com/images/I/51GQ18FDo1L.AC.jpg,images\image_02528.jpg
1.7716535433070866,3.937007874015748,8.464566929133857,https://m.media-amazon.com/images/I/312xILzpDJL.AC.jpg,images\image_02529.jpg
4.76,4.76,5.09,https://m.media-amazon.com/images/I/31IpZwHhToL.AC.jpg,images\image_02530.jpg
4.53,4.53,5.71,https://m.media-amazon.com/images/I/51xkThXXh3L.AC.jpg,images\image_02531.jpg
2.4,5.5,6.9,https://m.media-amazon.com/images/I/41Nc4Y0C0iL.AC.jpg,images\image_02532.jpg
2.9527559055118107,2.9527559055118107,6.102362204724409,https://m.media-amazon.com/images/I/31tqkkhQtXL.AC.jpg,images\image_02533.jpg
4.71,3.9,6.8,https://m.media-amazon.com/images/I/415AT-fNL3L.AC.jpg,images\image_02534.jpg
4.7,4.7,6.5,https://m.media-amazon.com/images/I/51+YVb0k+KL.AC.jpg,images\image_02535.jpg
3.149606299212598,3.149606299212598,8.464566929133857,https://m.media-amazon.com/images/I/41HDh2PhyZL.AC.jpg,images\image_02536.jpg
8.67,2.76,4.72,https://m.media-amazon.com/images/I/41qb-pFxEpL.AC.jpg,images\image_02537.jpg
2.559055118110236,3.937007874015748,5.905511811023621,https://m.media-amazon.com/images/I/31Kbkahw9YL.AC.jpg,images\image_02538.jpg
4.72,5.51,6.3,https://m.media-amazon.com/images/I/41oHvZ9nUAL.AC.jpg,images\image_02539.jpg
2.04,2.04,2.28,https://m.media-amazon.com/images/I/31RHXduvDSL.AC.jpg,images\image_02540.jpg
2.3622047244094486,4.330708661417322,8.26771653543307,https://m.media-amazon.com/images/I/41Wk19CGflL.AC.jpg,images\image_02541.jpg
3.4,6.5,7.2,https://m.media-amazon.com/images/I/51LzwNhq34L.AC.jpg,images\image_02542.jpg
2.13,2.13,2.93,https://m.media-amazon.com/images/I/41LOTPIbfXL.AC.jpg,images\image_02543.jpg
3.46,6.1,8.5,https://m.media-amazon.com/images/I/514NJwQRTwL.AC.jpg,images\image_02544.jpg
3.700787401574803,3.700787401574803,4.094488188976378,https://m.media-amazon.com/images/I/41lmE3DrMrL.AC.jpg,images\image_02545.jpg
5.0,5.0,9.0,https://m.media-amazon.com/images/I/418GIpKrVeL.AC.jpg,images\image_02546.jpg
2.07,2.36,3.54,https://m.media-amazon.com/images/I/41f07QmX1zL.AC.jpg,images\image_02547.jpg
3.15,3.15,13.4,https://m.media-amazon.com/images/I/31jY7xCXJdL.AC.jpg,images\image_02552.jpg
3.937007874015748,3.937007874015748,23.622047244094485,https://m.media-amazon.com/images/I/31eC64vNz9L.AC.jpg,images\image_02553.jpg
5.9,5.9,8.7,https://m.media-amazon.com/images/I/41ROjVUzWlL.AC.jpg,images\image_02554.jpg
5.5,5.5,10.0,https://m.media-amazon.com/images/I/41Trc+FHJBL.AC.jpg,images\image_02555.jpg
5.5,5.5,10.2,https://m.media-amazon.com/images/I/510i1tt13SL.AC.jpg,images\image_02556.jpg
6.29,6.29,8.66,https://m.media-amazon.com/images/I/410db5OKoML.AC.jpg,images\image_02557.jpg
5.1,5.1,11.8,https://m.media-amazon.com/images/I/41Un8n05+5L.AC.jpg,images\image_02558.jpg
1.8,10.2,10.2,https://m.media-amazon.com/images/I/51yUCsH3tVL.AC.jpg,images\image_02559.jpg
1.89,10.63,10.08,https://m.media-amazon.com/images/I/31qWD8VFd7L.AC.jpg,images\image_02560.jpg
4.72,4.72,13.3,https://m.media-amazon.com/images/I/41CiF24jfxL.AC.jpg,images\image_02561.jpg
2.44,2.44,5.51,https://m.media-amazon.com/images/I/41oetTMoCfL.AC.jpg,images\image_02562.jpg
5.0,9.0,9.0,https://m.media-amazon.com/images/I/51UnG1v9H8L.AC.jpg,images\image_02564.jpg
5.0,9.0,9.0,https://m.media-amazon.com/images/I/51zQJ36DJ2L.AC.jpg,images\image_02565.jpg
4.52755905511811,4.52755905511811,8.26771653543307,https://m.media-amazon.com/images/I/31A8FqhIa4L.AC.jpg,images\image_02566.jpg
6.29,6.29,10.62,https://m.media-amazon.com/images/I/31eYRxm0g8L.AC.jpg,images\image_02567.jpg
2.88,2.88,3.31,https://m.media-amazon.com/images/I/41Q+Nz6o-zL.AC.jpg,images\image_02568.jpg
2.6,2.6,5.1,https://m.media-amazon.com/images/I/31TmOv9NAFL.AC.jpg,images\image_02569.jpg
4.724409448818897,4.724409448818897,5.314960629921259,https://m.media-amazon.com/images/I/51QpBhvwK0L.AC.jpg,images\image_02570.jpg
7.0,7.0,11.0,https://m.media-amazon.com/images/I/41vcTQmDFYL.AC.jpg,images\image_02571.jpg
4.72,4.72,15.74,https://m.media-amazon.com/images/I/41doabNM16L.AC.jpg,images\image_02572.jpg
5.75,5.75,14.15,https://m.media-amazon.com/images/I/41zuXIIIEIL.AC.jpg,images\image_02573.jpg
5.5,5.5,14.8,https://m.media-amazon.com/images/I/41OZVlWV2mL.AC.jpg,images\image_02574.jpg
5.5,5.5,14.8,https://m.media-amazon.com/images/I/31-eXHMvINL.AC.jpg,images\image_02575.jpg
6.3,3.9,15.7,https://m.media-amazon.com/images/I/41QScpikMpL.AC.jpg,images\image_02576.jpg
5.511811023622046,5.511811023622046,6.299212598425196,https://m.media-amazon.com/images/I/311sSqxbXjL.AC.jpg,images\image_02577.jpg
3.74,3.74,1.57,https://m.media-amazon.com/images/I/41pA--DcqJL.AC.jpg,images\image_02578.jpg
7.5,7.5,13.2,https://m.media-amazon.com/images/I/41M5L4Akc2L.AC.jpg,images\image_02579.jpg
5.590551181102361,5.590551181102361,9.763779527559054,https://m.media-amazon.com/images/I/31LV310ujyL.AC.jpg,images\image_02580.jpg
5.5,5.5,17.72,https://m.media-amazon.com/images/I/51YG83-NPTL.AC.jpg,images\image_02581.jpg
5.5,5.5,17.72,https://m.media-amazon.com/images/I/51P7na0TPkL.AC.jpg,images\image_02582.jpg
7.0,7.0,15.5,https://m.media-amazon.com/images/I/31n8x4MvZhL.AC.jpg,images\image_02583.jpg
4.5,16.0,30.0,https://m.media-amazon.com/images/I/31-tNcKqr4L.AC.jpg,images\image_02584.jpg
11.8,11.8,7.3,https://m.media-amazon.com/images/I/41xgZ-YXLjL.AC.jpg,images\image_02585.jpg
6.5,6.5,18.0,https://m.media-amazon.com/images/I/41dRBImn-LL.AC.jpg,images\image_02586.jpg
3.9,3.9,5.1,https://m.media-amazon.com/images/I/31X1AG6Ju5L.AC.jpg,images\image_02587.jpg
7.0,7.0,19.5,https://m.media-amazon.com/images/I/31J5P5NV4jL.AC.jpg,images\image_02588.jpg
8.0,8.0,17.5,https://m.media-amazon.com/images/I/31Aa3Cj24bL.AC.jpg,images\image_02589.jpg
9.0,9.0,16.0,https://m.media-amazon.com/images/I/31WpKJJXuWL.AC.jpg,images\image_02590.jpg
9.0,9.0,16.0,https://m.media-amazon.com/images/I/31uWaRPcCML.AC.jpg,images\image_02591.jpg
9.0,9.0,16.0,https://m.media-amazon.com/images/I/31KwyO1CPxL.AC.jpg,images\image_02592.jpg
4.33,4.33,4.92,https://m.media-amazon.com/images/I/51-WvxJ+yML.AC.jpg,images\image_02593.jpg
3.39,4.33,8.27,https://m.media-amazon.com/images/I/51TFlfrxKeL.AC.jpg,images\image_02594.jpg
3.93,3.93,7.98,https://m.media-amazon.com/images/I/31SmUxVdvUL.AC.jpg,images\image_02595.jpg
6.0,10.0,21.0,https://m.media-amazon.com/images/I/31aSDQ6wvbL.AC.jpg,images\image_02596.jpg
6.0,10.0,21.0,https://m.media-amazon.com/images/I/31h8eNI44xL.AC.jpg,images\image_02597.jpg
6.0,10.0,21.0,https://m.media-amazon.com/images/I/31c4TzyWWVL.AC.jpg,images\image_02598.jpg
9.0,9.0,19.0,https://m.media-amazon.com/images/I/41u0o6uyE1L.AC.jpg,images\image_02599.jpg
9.45,9.45,18.11,https://m.media-amazon.com/images/I/31RxagbwXoL.AC.jpg,images\image_02600.jpg
3.9,3.9,9.8,https://m.media-amazon.com/images/I/31KjoM0RPVL.AC.jpg,images\image_02601.jpg
9.5,9.5,19.0,https://m.media-amazon.com/images/I/31y7k+rL4uL.AC.jpg,images\image_02602.jpg
4.7,3.9,8.3,https://m.media-amazon.com/images/I/31TJAQabu3L.AC.jpg,images\image_02603.jpg
7.677165354330708,7.677165354330708,21.06299212598425,https://m.media-amazon.com/images/I/41EHHGZFDTL.AC.jpg,images\image_02604.jpg
2.4,6.3,8.3,https://m.media-amazon.com/images/I/41bWj4cElUL.AC.jpg,images\image_02605.jpg
12.375,7.125,20.25,https://m.media-amazon.com/images/I/31BFd7JUkjL.AC.jpg,images\image_02607.jpg
6.0,6.0,28.0,https://m.media-amazon.com/images/I/31AeNAknU2L.AC.jpg,images\image_02609.jpg
10.0,10.0,20.25,https://m.media-amazon.com/images/I/31if8OlA4iL.AC.jpg,images\image_02610.jpg
6.3,6.3,12.8,https://m.media-amazon.com/images/I/41ld1cIgIAL.AC.jpg,images\image_02611.jpg
11.0,11.0,20.0,https://m.media-amazon.com/images/I/31sdPEEobFL.AC.jpg,images\image_02612.jpg
10.0,10.0,22.0,https://m.media-amazon.com/images/I/31+7Gb8zriL.AC.jpg,images\image_02613.jpg
11.0,11.0,21.5,https://m.media-amazon.com/images/I/41j-EuWFroL.AC.jpg,images\image_02614.jpg
10.6,10.6,23.6,https://m.media-amazon.com/images/I/31J5vV7ljUL.AC.jpg,images\image_02615.jpg
7.48031496062992,10.236220472440944,14.566929133858268,https://m.media-amazon.com/images/I/31Old3sHhgL.AC.jpg,images\image_02616.jpg
12.0,12.0,22.0,https://m.media-amazon.com/images/I/41NtFwAK5ZL.AC.jpg,images\image_02617.jpg
11.0,11.0,25.0,https://m.media-amazon.com/images/I/312Bqq-8ZHL.AC.jpg,images\image_02618.jpg
5.5,5.5,8.7,https://m.media-amazon.com/images/I/41w8zpADeoL.AC.jpg,images\image_02619.jpg
16.0,7.0,25.0,https://m.media-amazon.com/images/I/41UNCh8GAOL.AC.jpg,images\image_02620.jpg
5.86,5.86,6.6,https://m.media-amazon.com/images/I/51tR33HI2PL.AC.jpg,images\image_02621.jpg
12.0,12.0,24.25,https://m.media-amazon.com/images/I/31HS9dhQL6L.AC.jpg,images\image_02622.jpg
18.5,18.5,11.8,https://m.media-amazon.com/images/I/4194aTK8lpL.AC.jpg,images\image_02623.jpg
4.7,4.7,16.5,https://m.media-amazon.com/images/I/41PiP6frJ1L.AC.jpg,images\image_02624.jpg
5.12,5.12,13.78,https://m.media-amazon.com/images/I/31jgIIY18nL.AC.jpg,images\image_02625.jpg
14.0,14.0,23.5,https://m.media-amazon.com/images/I/31jea8TYc1L.AC.jpg,images\image_02626.jpg
7.4,7.4,10.62,https://m.media-amazon.com/images/I/51nbI9bbx+L.AC.jpg,images\image_02627.jpg
10.236220472440944,10.236220472440944,15.74803149606299,https://m.media-amazon.com/images/I/41PPzIYOMBL.AC.jpg,images\image_02628.jpg
14.0,14.0,24.5,https://m.media-amazon.com/images/I/41mcevXX3ML.AC.jpg,images\image_02629.jpg
15.0,15.0,23.0,https://m.media-amazon.com/images/I/31n+7mJ0CYL.AC.jpg,images\image_02630.jpg
5.3,5.3,15.5,https://m.media-amazon.com/images/I/51lH6ON2jXL.AC.jpg,images\image_02631.jpg
14.0,14.0,25.88,https://m.media-amazon.com/images/I/31oQ4FkcnqL.AC.jpg,images\image_02632.jpg
16.9,16.9,20.08,https://m.media-amazon.com/images/I/419KSFCdfpL.AC.jpg,images\image_02633.jpg
14.0,14.0,26.0,https://m.media-amazon.com/images/I/31TBVg5h2YL.AC.jpg,images\image_02634.jpg
13.0,13.0,28.0,https://m.media-amazon.com/images/I/41OHOpVPzkL.AC.jpg,images\image_02635.jpg
14.0,14.0,26.5,https://m.media-amazon.com/images/I/31b8tgtPTCL.AC.jpg,images\image_02636.jpg
5.5,5.5,15.7,https://m.media-amazon.com/images/I/31uLMiQr5cL.AC.jpg,images\image_02637.jpg
15.0,15.0,25.6,https://m.media-amazon.com/images/I/41vAtr3aJ3L.AC.jpg,images\image_02638.jpg
16.0,16.0,24.0,https://m.media-amazon.com/images/I/41bx-qZDnGL.AC.jpg,images\image_02639.jpg
5.9,5.9,14.2,https://m.media-amazon.com/images/I/51TzeSEyCwL.AC.jpg,images\image_02640.jpg
6.0,6.0,14.2,https://m.media-amazon.com/images/I/416unUDbCIL.AC.jpg,images\image_02641.jpg
6.0,6.0,14.2,https://m.media-amazon.com/images/I/41WtIQSLw-L.AC.jpg,images\image_02642.jpg
5.9,5.9,14.6,https://m.media-amazon.com/images/I/41L4SdUQZIL.AC.jpg,images\image_02643.jpg
15.5,15.5,26.0,https://m.media-amazon.com/images/I/41M3GTZMEvL.AC.jpg,images\image_02644.jpg
16.73,16.73,23.62,https://m.media-amazon.com/images/I/41xBsthE97L.AC.jpg,images\image_02645.jpg
15.0,15.0,27.5,https://m.media-amazon.com/images/I/31B2RQHvqlL.AC.jpg,images\image_02646.jpg
6.0,6.0,15.0,https://m.media-amazon.com/images/I/51OtHpnsIQL.AC.jpg,images\image_02647.jpg
15.0,15.0,28.0,https://m.media-amazon.com/images/I/31M8PT24VUL.AC.jpg,images\image_02648.jpg
15.0,15.0,28.5,https://m.media-amazon.com/images/I/4186fKZS-gL.AC.jpg,images\image_02649.jpg
7.0,7.0,9.0,https://m.media-amazon.com/images/I/41oe1cQDGVL.AC.jpg,images\image_02650.jpg
